ProjectName,Address,Areasqm,TransactedPrice,NettPrice,UnitPricepsm,UnitPricepsf,SaleDate,Tenure,CompletionDate,TypeofSale,PurchaserAddressIndicator,PostalDistrict,PostalSector,PostalCode,PlanningRegion,PlanningArea,SaleYear,PurchaseYear,PurchaseYearCPI,SaleYearCPI,PurchasePriceCurrentValue
PARK GREEN,10 Rivervale Link  #06-17,139,1170000,-,8417,782,11-AUG-2014,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2014,2003,75.639,99.984,687366.0413278864
PARK GREEN,10 Rivervale Link  #06-19,112,998000,-,8911,828,29-MAY-2013,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2013,2003,75.639,98.969,534888.4600668967
PARK GREEN,10 Rivervale Link  #07-17,141,730000,-,5177,481,30-JUL-2008,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2008,2002,75.272,84.929,622209.4050908705
PARK GREEN,10 Rivervale Link  #08-19,112,935000,-,8348,776,29-AUG-2012,99 Yrs From 17/08/2001,2004,Resale,Private,19,54,545044,North East Region,Sengkang,2012,2003,75.639,96.689,534676.5305860733
PARK GREEN,10 Rivervale Link  #09-19,112,665000,-,5938,552,31-JUL-2009,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2009,2002,75.272,85.436,479718.28207035817
PARK GREEN,10 Rivervale Link  #10-16,127,870000,-,6850,636,20-SEP-2010,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2010,2002,75.272,87.848,615442.5101498564
PARK GREEN,10 Rivervale Link  #11-16,127,880000,-,6929,644,30-AUG-2010,99 Yrs From 17/08/2001,2004,Resale,Private,19,54,545044,North East Region,Sengkang,2010,2002,75.272,87.848,619464.2474226804
PARK GREEN,10 Rivervale Link  #12-18,128,1030000,-,8047,748,14-FEB-2018,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2018,2012,96.689,99.938,1023266.5556578309
PARK GREEN,10 Rivervale Link  #13-17,141,1245000,-,8830,820,17-DEC-2012,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2012,2003,75.639,96.689,735623.3187641297
PARK GREEN,10 Rivervale Link  #14-16,127,777000,-,6118,568,21-DEC-2009,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2009,2003,75.639,85.436,613040.7719298247
PARK GREEN,10 Rivervale Link  #14-19,112,910000,-,8125,755,22-MAR-2012,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2012,2003,75.639,96.689,565503.9069924245
PARK GREEN,10 Rivervale Link  #15-16,127,863000,-,6795,631,18-MAY-2010,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2010,2002,75.272,87.848,638568.0830056329
PARK GREEN,10 Rivervale Link  #17-19,180,848000,-,4711,438,18-NOV-2009,99 Yrs From 17/08/2001,2004,Resale,HDB,19,54,545044,North East Region,Sengkang,2009,2003,75.639,85.436,652613.6147754466
PINEVALE,10 Tampines Street 73  #01-01,151,1168000,-,7735,719,17-DEC-2018,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528827,East Region,Tampines,2018,1997,73.997,99.938,865038.9745530224
PINEVALE,10 Tampines Street 73  #02-01,120,486800,-,4057,377,08-FEB-2007,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2007,1997,73.997,79.65,629691.0685568334
PINEVALE,10 Tampines Street 73  #03-01,120,870000,-,7250,674,26-APR-2017,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528827,East Region,Tampines,2017,2007,79.65,99.502,874468.2988072818
PINEVALE,10 Tampines Street 73  #06-02,120,920000,-,7667,712,22-APR-2016,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2016,1997,73.997,98.932,795766.4013405949
PINEVALE,10 Tampines Street 73  #06-03,129,920000,-,7132,663,22-MAR-2018,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2018,1997,73.997,99.938,860311.9856210387
PINEVALE,10 Tampines Street 73  #07-01,120,1010000,-,8417,782,23-JAN-2014,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2014,1997,73.997,99.984,814091.9226455126
PINEVALE,10 Tampines Street 73  #07-02,120,668000,-,5567,517,04-SEP-2007,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528827,East Region,Tampines,2007,1997,73.997,79.65,644437.6799059422
PINEVALE,10 Tampines Street 73  #08-01,120,938000,-,7817,726,20-DEC-2011,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528827,East Region,Tampines,2011,1997,73.997,92.458,758436.2339013744
PINEVALE,10 Tampines Street 73  #08-01,120,922000,-,7683,714,30-JUL-2018,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2018,2011,92.458,99.938,1013885.6994527245
PINEVALE,10 Tampines Street 73  #08-02,120,710000,-,5917,550,19-NOV-2009,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2009,1997,73.997,85.436,696447.0883954755
PINEVALE,10 Tampines Street 73  #09-01,120,1003000,-,8358,777,08-OCT-2014,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2014,1998,73.797,99.984,828491.8899142242
PINEVALE,10 Tampines Street 73  #09-02,120,985000,-,8208,763,26-JUL-2013,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2013,1997,73.997,98.969,812782.4276659865
PINEVALE,10 Tampines Street 73  #09-04,129,972000,-,7535,700,28-NOV-2014,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2014,1997,73.997,99.984,877597.8485614281
PINEVALE,10 Tampines Street 73  #11-01,120,460000,-,3833,356,13-NOV-2006,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2006,1997,73.997,78.008,654134.1405732664
PINEVALE,10 Tampines Street 73  #11-03,129,900000,-,6977,648,23-JAN-2018,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528827,East Region,Tampines,2018,1997,73.997,99.938,889349.2033460815
PINEVALE,10 Tampines Street 73  #12-01,120,950000,-,7917,735,17-AUG-2012,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2012,1997,73.997,96.689,816663.1755341432
PINEVALE,10 Tampines Street 73  #12-02,120,930000,-,7750,720,14-DEC-2018,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2018,2007,79.65,99.938,905903.7790332705
PINEVALE,10 Tampines Street 73  #13-03,129,940000,-,7287,677,22-MAR-2018,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines,2018,1997,73.997,99.938,901504.3177426112
PINEVALE,10 Tampines Street 73  #14-04,129,980000,-,7597,706,21-MAY-2019,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528827,East Region,Tampines,2019,1997,73.997,99.938,907581.874940876
TWIN WATERFALLS,102 Punggol Walk  #14-08,103,1100000,-,10680,992,31-MAY-2018,99 Yrs From 05/10/2011,2015,Resale,HDB,19,82,828791,North East Region,Punggol,2018,2012,96.689,99.938,881787.0343058674
AUSTVILLE RESIDENCES,11 Sengkang East Avenue  #05-04,114,1105000,-,9693,901,25-JUL-2019,99 Yrs From 24/08/2010,2014,Resale,HDB,19,54,544804,North East Region,Sengkang,2019,2012,96.689,99.938,913704.6820217399
AUSTVILLE RESIDENCES,11 Sengkang East Avenue  #13-02,96,875000,-,9115,847,14-MAY-2019,99 Yrs From 24/08/2010,2014,Resale,Private,19,54,544804,North East Region,Sengkang,2019,2012,96.689,99.938,740059.4483343504
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #01-06,130,530000,-,4077,379,21-JUN-2007,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2007,1997,73.997,79.65,513870.96774193546
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #01-07,145,478000,-,3297,306,24-MAR-2006,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2006,1997,73.997,78.008,595098.6661621417
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #02-01,128,430000,-,3359,312,26-APR-2005,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2005,1997,73.997,77.263,581271.0258523994
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #02-06,90,380000,-,4222,392,28-JUL-2005,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2005,1997,73.997,77.263,450023.01444653166
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #02-08,126,1000000,-,7937,737,24-MAY-2019,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2019,1997,73.997,99.938,740381.5235752801
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #03-02,111,490000,-,4414,410,26-APR-2007,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2007,1997,73.997,79.65,483839.547549225
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #03-04,116,840000,-,7241,673,06-OCT-2017,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2017,1997,73.997,99.502,656201.9541332757
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #03-06,90,390000,-,4333,403,10-MAY-2006,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2006,1997,73.997,78.008,456576.1422760382
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #03-06,90,888000,-,9867,917,21-JAN-2013,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2013,2006,78.008,98.969,494794.25187160296
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #04-04,116,725000,-,6250,581,20-JUL-2010,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2010,1997,73.997,87.848,579345.4329229563
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #05-01,128,970000,-,7578,704,29-MAY-2017,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2017,1997,73.997,99.502,757859.4699785126
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #05-03,90,458000,-,5089,473,27-FEB-2009,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2009,1997,73.997,85.436,444285.21156263095
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #06-02,111,506000,-,4559,424,16-APR-2007,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2007,1997,73.997,79.65,493527.1024500993
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #06-03,90,528000,-,5867,545,28-AUG-2007,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2007,1997,73.997,79.65,416564.8607375975
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #06-06,90,370000,-,4111,382,16-JUN-2004,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2004,1997,73.997,76.903,456759.9835128451
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #06-08,126,450000,-,3571,332,28-JUN-2005,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2005,1997,73.997,77.263,593696.2552535915
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #07-05,116,800000,-,6897,641,27-MAY-2010,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2010,1997,73.997,87.848,656512.3450950715
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #07-06,90,848000,-,9422,875,19-MAR-2012,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2012,1997,73.997,96.689,578328.1943862588
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #07-07,111,1015000,-,9144,850,10-DEC-2012,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2012,2006,78.008,96.689,557763.9472874578
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #08-01,128,1100000,-,8594,798,14-FEB-2018,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2018,1997,73.997,99.938,785085.3331891834
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #08-02,111,730000,-,6577,611,19-MAY-2010,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2010,1997,73.997,87.848,589317.772342122
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #08-06,90,570000,-,6333,588,24-MAR-2008,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2008,1997,73.997,84.929,514070.8285471033
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #09-01,128,695000,-,5430,504,25-MAY-2009,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2009,1997,73.997,85.436,676819.103477168
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #10-05,116,1020000,-,8793,817,03-MAY-2018,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2018,1997,73.997,99.938,771849.7641796289
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #10-07,111,968000,-,8721,810,27-APR-2012,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2012,1997,73.997,96.689,737479.5140343526
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #11-03,159,856000,-,5384,500,26-DEC-2007,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2007,1997,73.997,79.65,642715.4479235645
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #11-07,158,1100000,-,6962,647,20-JUN-2012,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines,2012,1997,73.997,96.689,829076.4558022622
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #11-08,126,1090000,-,8651,804,30-APR-2018,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines,2018,1997,73.997,99.938,805749.0276632837
ARC AT TAMPINES,11 Tampines Avenue 8  #04-18,92,900000,-,9783,909,28-JUN-2018,99 Yrs From 22/02/2011,2014,Resale,Private,18,52,529599,East Region,Tampines,2018,2012,96.689,99.938,741919.9329810011
WOODSVALE,11 Woodlands Drive 72  #01-29,133,818000,-,6150,571,17-MAY-2017,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2017,1998,73.797,99.502,619148.7242028809
WOODSVALE,11 Woodlands Drive 72  #01-32,133,615000,-,4624,430,24-JUL-2009,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2009,1998,73.797,85.436,538106.6005393174
WOODSVALE,11 Woodlands Drive 72  #02-29,114,360000,-,3158,293,24-NOV-2006,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2006,1998,73.797,78.008,469652.62002520426
WOODSVALE,11 Woodlands Drive 72  #02-30,115,410000,-,3565,331,13-APR-2007,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2007,2001,75.568,79.65,461659.6972263392
WOODSVALE,11 Woodlands Drive 72  #02-31,120,542500,-,4521,420,28-FEB-2008,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2008,2001,75.568,84.929,502934.14540546265
WOODSVALE,11 Woodlands Drive 72  #02-34,126,798000,-,6333,588,28-JUL-2017,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2017,2001,75.568,99.502,599503.2368198179
WOODSVALE,11 Woodlands Drive 72  #03-29,114,738000,-,6474,601,28-SEP-2010,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2010,2000,74.809,87.848,578634.95034019975
WOODSVALE,11 Woodlands Drive 72  #03-31,120,548000,-,4567,424,17-JUN-2008,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2008,2001,75.568,84.929,519792.2731844167
WOODSVALE,11 Woodlands Drive 72  #03-33,120,916680,-,7639,710,31-DEC-2013,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2013,2001,75.568,98.969,631260.0307008257
WOODSVALE,11 Woodlands Drive 72  #03-34,126,535000,-,4246,394,20-MAR-2009,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2009,2001,75.568,85.436,536236.1687486768
WOODSVALE,11 Woodlands Drive 72  #03-35,126,808000,-,6413,596,06-MAR-2012,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2012,2001,75.568,96.689,600467.760163032
WOODSVALE,11 Woodlands Drive 72  #03-38,120,555500,-,4629,430,29-SEP-2008,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2008,2001,75.568,84.929,562539.9897311031
WOODSVALE,11 Woodlands Drive 72  #04-29,114,538000,-,4719,438,22-OCT-2007,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2007,1999,73.814,79.65,511584.04909637745
WOODSVALE,11 Woodlands Drive 72  #04-32,114,380000,-,3333,310,17-OCT-2006,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2006,2000,74.809,78.008,520202.795920277
WOODSVALE,11 Woodlands Drive 72  #04-33,120,918000,-,7650,711,13-MAR-2013,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2013,2007,79.65,98.969,664763.5279347143
WOODSVALE,11 Woodlands Drive 72  #04-37,114,545000,-,4781,444,30-APR-2009,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2009,2000,74.809,85.436,550207.8856822042
WOODSVALE,11 Woodlands Drive 72  #05-29,114,785000,-,6886,640,21-MAY-2018,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2018,1999,73.814,99.938,645276.6521256132
WOODSVALE,11 Woodlands Drive 72  #05-30,115,543998,-,4730,439,25-MAR-2008,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2008,1999,73.814,84.929,529497.463895738
WOODSVALE,11 Woodlands Drive 72  #05-33,120,950000,-,7917,735,27-SEP-2013,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2013,1998,73.797,98.969,654723.9833597571
WOODSVALE,11 Woodlands Drive 72  #05-36,120,575000,-,4792,445,16-JUN-2009,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2009,2001,75.568,85.436,573847.3191297904
WOODSVALE,11 Woodlands Drive 72  #05-40,114,410000,-,3596,334,28-MAR-2007,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2007,1999,73.814,79.65,496908.78424147185
WOODSVALE,11 Woodlands Drive 72  #06-35,126,700000,-,5556,516,28-JUN-2010,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2010,1999,73.814,87.848,595420.3050911751
WOODSVALE,11 Woodlands Drive 72  #06-40,114,825800,-,7244,673,30-JUL-2012,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2012,1998,73.797,96.689,606623.6703389027
WOODSVALE,11 Woodlands Drive 72  #07-29,114,417500,-,3662,340,07-NOV-2005,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2005,1999,73.814,77.263,504103.02652613336
WOODSVALE,11 Woodlands Drive 72  #07-36,120,700000,-,5833,542,29-JUN-2010,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2010,1998,73.797,87.848,587105.6221797634
WOODSVALE,11 Woodlands Drive 72  #08-31,120,840000,-,7000,650,24-NOV-2017,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2017,2001,75.568,99.502,653752.156997671
WOODSVALE,11 Woodlands Drive 72  #08-32,114,420000,-,3684,342,23-SEP-2005,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2005,1999,73.814,77.263,506719.84040967847
WOODSVALE,11 Woodlands Drive 72  #08-35,126,425000,-,3373,313,14-FEB-2007,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2007,2001,75.568,79.65,530487.0447808596
WOODSVALE,11 Woodlands Drive 72  #08-36,120,439000,-,3658,340,28-FEB-2007,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2007,2000,74.809,79.65,578010.5602267107
WOODSVALE,11 Woodlands Drive 72  #08-38,120,610000,-,5083,472,23-JUL-2009,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2009,2001,75.568,85.436,542454.3828075377
WOODSVALE,11 Woodlands Drive 72  #08-40,114,428000,-,3754,349,13-APR-2007,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2007,1999,73.814,79.65,515684.49074701284
WOODSVALE,11 Woodlands Drive 72  #09-30,115,610000,-,5304,493,14-AUG-2009,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2009,1998,73.797,85.436,544358.2693063404
WOODSVALE,11 Woodlands Drive 72  #09-31,120,390000,-,3250,302,24-AUG-2006,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2006,2000,74.809,78.008,564499.3356414335
WOODSVALE,11 Woodlands Drive 72  #09-35,126,875000,-,6944,645,10-JUN-2016,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2016,2007,79.65,98.932,732829.6296296295
WOODSVALE,11 Woodlands Drive 72  #09-36,120,393000,-,3275,304,14-DEC-2006,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2006,2000,74.809,78.008,568816.3712922242
WOODSVALE,11 Woodlands Drive 72  #09-36,120,835000,-,6958,646,29-DEC-2014,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2014,2006,78.008,99.984,503713.87549994874
WOODSVALE,11 Woodlands Drive 72  #10-32,114,820000,-,7193,668,24-JUL-2012,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2012,1999,73.814,96.689,634908.8018533069
WOODSVALE,11 Woodlands Drive 72  #10-36,120,408000,-,3400,316,26-SEP-2006,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2006,2000,74.809,78.008,558837.1367081502
WOODSVALE,11 Woodlands Drive 72  #10-40,114,378000,-,3316,308,14-NOV-2006,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2006,2000,74.809,78.008,529775.3532328998
WOODSVALE,11 Woodlands Drive 72  #11-29,114,378000,-,3316,308,17-OCT-2006,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2006,1999,73.814,78.008,514881.9681903163
WOODSVALE,11 Woodlands Drive 72  #11-29,114,827000,-,7254,674,19-APR-2012,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2012,2006,78.008,96.689,468521.7157214645
WOODSVALE,11 Woodlands Drive 72  #11-31,120,645000,-,5375,499,10-NOV-2009,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738094,North Region,Woodlands,2009,2001,75.568,85.436,571510.401228033
WOODSVALE,11 Woodlands Drive 72  #11-36,120,395000,-,3292,306,22-SEP-2006,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2006,2000,74.809,78.008,570317.9489098905
WOODSVALE,11 Woodlands Drive 72  #12-30,115,652500,-,5674,527,19-MAR-2010,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2010,1998,73.797,87.848,568654.4114259387
WOODSVALE,11 Woodlands Drive 72  #12-39,115,520000,-,4522,420,17-OCT-2007,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2007,1999,73.814,79.65,511799.8618148319
WOODSVALE,11 Woodlands Drive 72  #13-29,114,930000,-,8158,758,28-OCT-2013,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738094,North Region,Woodlands,2013,1999,73.814,98.969,659936.3508277562
