ProjectName,Address,Areasqm,TransactedPrice,NettPrice,UnitPricepsm,UnitPricepsf,SaleDate,Tenure,CompletionDate,TypeofSale,PurchaserAddressIndicator,PostalDistrict,PostalSector,PostalCode,PlanningRegion,PlanningArea,SaleYear,PurchaseYear,PurchaseYearCPI,SaleYearCPI,PurchasePriceCurrentValue
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #01-08,161,1200000,-,7453,692,8-Oct-12,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2012,1997,73.997,96.689,762959.4051
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #02-02,111,472600,-,4258,396,15-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2004,76.903,73.997,389695.9156
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #02-02,111,690000,-,6216,578,25-Nov-09,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2009,1997,73.997,85.436,545657.9807
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #02-04,116,680000,-,5862,545,30-Oct-09,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2009,1997,73.997,85.436,588262.2539
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #02-07,111,744000,-,6703,623,16-Apr-10,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2010,1997,73.997,87.848,590623.6739
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #02-08,126,460000,-,3651,339,17-Aug-06,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2006,1997,73.997,78.008,577915.1263
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #03-02,111,474500,-,4275,397,25-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,Private,18,52,529861,East Region,Tampines,1997,2005,77.263,73.997,387880.1626
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #03-04,116,655000,-,5647,525,28-Aug-09,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2009,1997,73.997,85.436,590455.9698
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #03-05,116,415000,-,3578,332,20-Nov-06,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2006,1997,73.997,78.008,547448.6047
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #03-08,126,443000,-,3516,327,28-Oct-05,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2005,1997,73.997,77.263,583254.886
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #03-08,126,698000,-,5540,515,30-Apr-08,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2008,2005,77.263,84.929,486954.2601
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #04-02,111,550000,-,4955,460,17-Jul-07,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2007,1997,73.997,79.65,510749.4223
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #04-03,90,450000,-,5000,465,14-May-07,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2007,2005,77.263,79.65,360813.0671
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #04-03,90,402500,-,4472,415,19-May-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2007,79.65,73.997,418062.1469
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #04-03,90,838000,-,9311,865,19-Sep-12,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2012,1997,73.997,96.689,525931.085
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #04-04,116,511400,-,4409,410,14-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2009,85.436,73.997,536988.389
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #04-05,116,940000,-,8103,753,8-May-19,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2019,2007,79.65,99.938,552074.3252
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #04-05,116,519300,-,4477,416,28-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2019,99.938,73.997,696003.3221
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #04-05,116,390000,-,3362,312,29-Nov-05,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2005,1997,73.997,77.263,542220.3049
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-03,90,830000,-,9222,857,27-Feb-12,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2012,1997,73.997,96.689,529720.4022
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-04,116,422000,-,3638,338,28-Oct-05,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2005,1997,73.997,77.263,539087.8941
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-05,116,750000,-,6466,601,22-Jan-10,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2010,1997,73.997,87.848,643809.4842
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-06,90,620000,-,6889,640,20-Nov-09,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2009,1997,73.997,85.436,475228.1525
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-06,90,370000,-,4111,382,27-Oct-06,99 Yrs From 14/11/1996,Unknown,Resale,HDB,18,52,529861,East Region,Tampines,2006,2009,85.436,78.008,566095.791
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-07,111,504500,-,4545,422,10-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2008,84.929,73.997,496630.0086
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-07,111,480000,-,4324,402,12-Nov-05,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2005,1997,73.997,77.263,526767.0784
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #06-02,111,890000,-,8018,745,9-Nov-16,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2016,1997,73.997,98.932,647094.9903
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #06-05,116,529200,-,4562,424,15-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2017,99.502,73.997,670793.4916
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #07-03,90,412000,-,4578,425,21-May-07,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2007,1997,73.997,79.65,442721.259
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #07-06,90,417600,-,4640,431,16-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2012,96.689,73.997,664288.554
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #07-06,90,630000,-,7000,650,17-Mar-10,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2010,1997,73.997,87.848,495767.7311
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #07-08,126,573600,-,4552,423,15-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2010,87.848,73.997,640170.7495
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #08-03,90,345000,-,3833,356,10-Apr-06,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2006,2010,87.848,78.008,594952.1901
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #08-03,90,489000,-,5433,505,23-Feb-09,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2009,2006,78.008,85.436,377851.246
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #08-03,90,416300,-,4626,430,28-May-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2009,85.436,73.997,423527.939
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #08-03,90,448000,-,4978,462,29-Jun-07,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2007,1997,73.997,79.65,448103.2339
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #08-04,116,534000,-,4603,428,28-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2013,98.969,73.997,762632.1373
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #08-08,126,758000,-,6016,559,29-Oct-07,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2007,1997,73.997,79.65,626031.3256
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #09-02,111,740000,-,6667,619,22-Feb-10,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2010,1997,73.997,87.848,594897.5337
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #09-03,90,419200,-,4658,433,23-May-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2006,78.008,73.997,348603.9573
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #09-05,116,547100,-,4716,438,15-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2004,76.903,73.997,437806.5225
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #10-06,90,428600,-,4762,442,16-Apr-97,99 Yrs From 14/11/1996,1999,New Sale,HDB,18,52,529861,East Region,Tampines,1997,2008,84.929,73.997,490531.0436
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #10-06,90,897000,-,9967,926,27-Feb-12,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2012,1997,73.997,96.689,560034.9393
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #11-01,128,795000,-,6211,577,22-Sep-09,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines,2009,1997,73.997,85.436,677742.7734
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #11-08,126,728000,-,5778,537,27-May-09,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines,2009,1997,73.997,85.436,688826.8119
WOODSVALE,1 Woodlands Drive 72  #01-03,125,466800,-,3734,347,12-Aug-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands,1999,2007,79.65,73.814,476338.9328
WOODSVALE,1 Woodlands Drive 72  #01-03,125,585000,-,4680,435,24-Jul-09,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738089,North Region,Woodlands,2009,1999,73.814,85.436,540297.5696
WOODSVALE,1 Woodlands Drive 72  #03-01,120,458600,-,3822,355,6-Nov-01,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands,2001,2006,78.008,75.568,387487.494
WOODSVALE,1 Woodlands Drive 72  #03-01,120,590000,-,4917,457,26-May-08,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738089,North Region,Woodlands,2008,2001,75.568,84.929,515409.16
WOODSVALE,1 Woodlands Drive 72  #04-02,122,514712,-,4219,392,24-Mar-00,99 Yrs From 22/09/1997,2000,New Sale,Private,25,73,738089,North Region,Woodlands,2000,2008,84.929,74.809,488867.1125
WOODSVALE,1 Woodlands Drive 72  #04-02,122,700000,-,5738,533,25-Oct-10,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738089,North Region,Woodlands,2010,2000,74.809,87.848,604424.8657
WOODSVALE,1 Woodlands Drive 72  #04-03,119,494395,-,4155,386,20-Mar-01,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands,2001,2012,96.689,75.568,656508.186
WOODSVALE,1 Woodlands Drive 72  #04-04,120,525000,-,4375,406,24-Feb-09,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738089,North Region,Woodlands,2009,2001,75.568,85.436,502883.9297
WOODSVALE,1 Woodlands Drive 72  #06-02,122,831000,-,6811,633,17-May-12,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738089,North Region,Woodlands,2012,1999,73.814,96.689,661892.7534
WOODSVALE,1 Woodlands Drive 72  #08-01,120,430000,-,3583,333,27-Oct-05,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738089,North Region,Woodlands,2005,1999,73.814,77.263,511848.7956
WOODSVALE,1 Woodlands Drive 72  #09-01,120,505648,-,4214,391,29-Mar-00,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands,2000,2009,85.436,74.809,564771.3493
WOODSVALE,1 Woodlands Drive 72  #10-01,120,494000,-,4117,382,Jun-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands,1999,2018,99.938,73.814,659403.9834
WOODSVALE,1 Woodlands Drive 72  #10-02,122,515300,-,4224,392,23-Jan-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands,1999,2010,87.848,73.814,596575.2208
WOODSVALE,1 Woodlands Drive 72  #10-03,119,433000,-,3639,338,30-Apr-07,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738089,North Region,Woodlands,2007,2000,74.809,79.65,548975.8786
WOODSVALE,1 Woodlands Drive 72  #10-03,119,812500,-,6828,634,30-Jun-17,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738089,North Region,Woodlands,2017,2007,79.65,99.502,540921.1048
WOODSVALE,1 Woodlands Drive 72  #11-03,119,518220,-,4355,405,24-Mar-00,99 Yrs From 22/09/1997,Uncompleted,New Sale,HDB,25,73,NA,North Region,Woodlands,2000,2007,79.65,74.809,495909.0019
WOODSVALE,1 Woodlands Drive 72  #12-01,120,597000,-,4975,462,11-Jun-08,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738089,North Region,Woodlands,2008,2000,74.809,84.929,582742.6568
WOODSVALE,1 Woodlands Drive 72  #12-01,120,825000,-,6875,639,13-Jun-18,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738089,North Region,Woodlands,2018,2008,84.929,99.938,702504.28
WOODSVALE,1 Woodlands Drive 72  #12-02,122,520300,-,4265,396,6-May-99,99 Yrs From 22/09/1997,2000,New Sale,Private,25,73,738089,North Region,Woodlands,1999,2007,79.65,73.814,379959.0709
WOODSVALE,1 Woodlands Drive 72  #12-04,120,836000,-,6967,647,10-Apr-12,99 Yrs From 22/09/1997,2000,Resale,Private,25,73,738089,North Region,Woodlands,2012,1998,73.797,96.689,647501.9825
WOODSVALE,1 Woodlands Drive 72  #13-03,119,523440,-,4399,409,15-Sep-00,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands,2000,2009,85.436,74.809,472831.8273
WOODSVALE,1 Woodlands Drive 72  #13-04,120,522540,-,4355,405,27-Apr-00,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands,2000,2013,98.969,74.809,699191.9187
WOODSVALE,1 Woodlands Drive 72  #13-04,120,680000,-,5667,526,29-Mar-10,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738089,North Region,Woodlands,2010,2000,74.809,87.848,613617.2642
WOODSVALE,1 Woodlands Drive 72  #14-01,120,840000,-,7000,650,15-Mar-12,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738089,North Region,Woodlands,2012,2008,84.929,96.689,677388.8189
WOODSVALE,1 Woodlands Drive 72  #14-01,120,497600,-,4147,385,25-May-01,99 Yrs From 22/09/1997,2000,New Sale,HDB,25,73,738089,North Region,Woodlands,2001,2012,96.689,75.568,656508.186
WOODSVALE,1 Woodlands Drive 72  #14-04,120,580000,-,4833,449,7-Nov-07,99 Yrs From 22/09/1997,2000,Resale,HDB,25,73,738089,North Region,Woodlands,2007,2001,75.568,79.65,498339.5088
SUMMERDALE,10 Boon Lay Drive  #01-29,168,575000,-,3423,318,14-May-07,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2007,1999,73.814,79.65,590997.7342
SUMMERDALE,10 Boon Lay Drive  #01-30,156,450000,-,2885,268,12-Apr-06,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2006,1999,73.814,78.008,529445.9838
SUMMERDALE,10 Boon Lay Drive  #01-30,156,980000,-,6282,584,14-Aug-19,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2019,2006,78.008,99.938,576506.2558
SUMMERDALE,10 Boon Lay Drive  #02-27,118,980000,-,8305,772,6-Jun-14,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2014,1998,73.797,99.984,711855.4062
SUMMERDALE,10 Boon Lay Drive  #03-30,118,860000,-,7288,677,28-Jun-17,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2017,2018,99.938,99.502,874169.5451
SUMMERDALE,10 Boon Lay Drive  #03-30,118,449884,-,3813,354,Apr-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1999,2017,99.502,73.814,637977.5281
SUMMERDALE,10 Boon Lay Drive  #03-31,111,617000,-,5559,516,5-Oct-09,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2009,2006,78.008,85.436,403041.3291
SUMMERDALE,10 Boon Lay Drive  #03-31,111,730000,-,6577,611,17-Dec-10,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2010,2009,85.436,87.848,634418.9335
SUMMERDALE,10 Boon Lay Drive  #03-31,111,426490,-,3842,357,25-Oct-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1999,2010,87.848,73.814,613380.1566
SUMMERDALE,10 Boon Lay Drive  #04-26,111,810000,-,7297,678,10-Apr-17,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2017,2008,84.929,99.502,632658.8091
SUMMERDALE,10 Boon Lay Drive  #04-26,111,424921,-,3828,356,21-Apr-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1999,2017,99.502,73.814,600885.8113
SUMMERDALE,10 Boon Lay Drive  #05-28,130,600760,-,4621,429,22-Jun-98,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1998,2005,77.263,73.797,420261.7035
SUMMERDALE,10 Boon Lay Drive  #05-32,113,540000,-,4779,444,6-May-09,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2009,2010,87.848,85.436,682725.5259
SUMMERDALE,10 Boon Lay Drive  #05-32,113,380000,-,3363,312,12-Feb-07,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2007,2009,85.436,79.65,503429.4677
SUMMERDALE,10 Boon Lay Drive  #05-32,113,434890,-,3849,358,May-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1999,2007,79.65,73.814,352157.1877
SUMMERDALE,10 Boon Lay Drive  #06-25,113,437245,-,3869,359,21-Apr-99,99 Yrs From 22/09/1997,2000,New Sale,Private,22,64,649929,West Region,Jurong West,1999,2009,85.436,73.814,522700.8521
SUMMERDALE,10 Boon Lay Drive  #06-27,118,542432,-,4597,427,12-Jun-98,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1998,2017,99.502,73.797,648955.5486
SUMMERDALE,10 Boon Lay Drive  #06-29,130,650000,-,5000,465,21-Oct-07,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2007,2017,99.502,79.65,736847.7518
SUMMERDALE,10 Boon Lay Drive  #06-29,130,601680,-,4628,430,22-Jun-98,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1998,2007,79.65,73.797,602235.4049
SUMMERDALE,10 Boon Lay Drive  #06-31,111,417071,-,3757,349,26-May-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1999,2008,84.929,73.814,484972.2945
SUMMERDALE,10 Boon Lay Drive  #06-32,113,512440,-,4535,421,12-Jun-98,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1998,2004,76.903,73.797,385284.0006
SUMMERDALE,10 Boon Lay Drive  #06-32,113,850000,-,7522,699,20-Jan-12,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2012,1998,73.797,96.689,671400.0726
SUMMERDALE,10 Boon Lay Drive  #07-25,113,880000,-,7788,723,31-Oct-18,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2018,1999,73.814,99.938,578122.3887
SUMMERDALE,10 Boon Lay Drive  #07-26,111,506276,-,4561,424,29-Jun-98,99 Yrs From 22/09/1997,2000,New Sale,Private,22,64,649929,West Region,Jurong West,1998,2009,85.436,73.797,512042.4833
SUMMERDALE,10 Boon Lay Drive  #07-28,130,835000,-,6423,597,21-Sep-10,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2010,1999,73.814,87.848,598024.3019
SUMMERDALE,10 Boon Lay Drive  #07-32,113,439600,-,3890,361,May-99,99 Yrs From 22/09/1997,2000,New Sale,N.A,22,64,649929,West Region,Jurong West,1999,2018,99.938,73.814,648488.9832
SUMMERDALE,10 Boon Lay Drive  #08-27,118,454908,-,3855,358,21-Apr-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1999,2008,84.929,73.814,531905.0972
SUMMERDALE,10 Boon Lay Drive  #08-27,118,400000,-,3390,315,29-Jul-06,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2006,1999,73.814,78.008,480755.1855
SUMMERDALE,10 Boon Lay Drive  #08-31,111,538000,-,4847,450,7-Dec-07,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2007,1999,73.814,79.65,473401.3839
SUMMERDALE,10 Boon Lay Drive  #08-31,111,840000,-,7568,703,20-Feb-12,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2012,2007,79.65,96.689,653090.7972
SUMMERDALE,10 Boon Lay Drive  #08-31,111,839888,-,7567,703,22-May-17,99 Yrs From 22/09/1997,2000,Resale,HDB,22,64,649929,West Region,Jurong West,2017,2012,96.689,99.502,864438.3539
SUMMERDALE,10 Boon Lay Drive  #08-32,113,570000,-,5044,469,24-Feb-08,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2008,1999,73.814,84.929,509408.3163
SUMMERDALE,10 Boon Lay Drive  #09-25,113,522560,-,4624,430,29-Jun-98,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1998,2017,99.502,73.797,626705.6441
SUMMERDALE,10 Boon Lay Drive  #09-26,111,513636,-,4627,430,29-Jun-98,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1998,2010,87.848,73.797,620705.2834
SUMMERDALE,10 Boon Lay Drive  #09-27,118,457958,-,3881,361,May-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1999,2010,87.848,73.814,634386.3264
SUMMERDALE,10 Boon Lay Drive  #09-28,130,508588,-,3912,363,Apr-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1999,2007,79.65,73.814,454097.4262
SUMMERDALE,10 Boon Lay Drive  #09-30,118,482562,-,4090,380,May-00,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,2000,1999,73.814,74.809,471064.4104
SUMMERDALE,10 Boon Lay Drive  #09-31,111,580000,-,5225,485,23-Sep-09,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2009,1999,73.814,85.436,511563.8781
SUMMERDALE,10 Boon Lay Drive  #10-27,118,860000,-,7288,677,27-Apr-17,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2017,1999,73.814,99.502,621443.3308
SUMMERDALE,10 Boon Lay Drive  #10-29,130,510113,-,3924,365,26-Apr-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1999,2019,99.938,73.814,678032.9004
SUMMERDALE,10 Boon Lay Drive  #10-31,111,445235,-,4011,373,9-Jul-99,99 Yrs From 22/09/1997,2000,New Sale,HDB,22,64,649929,West Region,Jurong West,1999,2009,85.436,73.814,465678.941
SUMMERDALE,10 Boon Lay Drive  #10-31,111,885000,-,7973,741,11-Apr-12,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2012,1999,73.814,96.689,583213.5762
SUMMERDALE,10 Boon Lay Drive  #11-27,118,595000,-,5042,468,16-Apr-08,99 Yrs From 22/09/1997,2000,Resale,Private,22,64,649929,West Region,Jurong West,2008,2006,78.008,84.929,433311.2245
